,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index
294,"[ 0.27662495  0.7613363  -0.04516123  2.6409643   0.28882566  2.0963476
 -2.91386     1.        ]","[  1.6207223 -28.530022    8.508527   28.164795    7.9047437  -1.4817364
   3.9757862   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.27552405  0.7594643  -0.04602134  2.6282842   0.2844403   2.0979757
 -2.9308965   1.        ]","[-0.00253381  0.00992979  0.01006675  0.08721092  0.04047244 -0.01797634
  0.10426275  0.        ]",9.8,294,0,294,0
295,"[ 0.27722397  0.76164347 -0.04537297  2.6427746   0.2887012   2.096264
 -2.9113977   1.        ]","[ -5.652111  -29.598007    7.847907   29.809721    7.2282095  -4.112182
   4.602581    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.2754876   0.76020443 -0.04562442  2.6330147   0.2862945   2.0969977
 -2.9247742   1.        ]","[-0.00041089  0.01229239  0.00616332  0.07858227  0.03016601 -0.01623007
  0.10148927  0.        ]",9.833333,295,0,295,0
296,"[ 0.27757967  0.7627509  -0.04511878  2.6461456   0.28948095  2.0961785
 -2.9072874   1.        ]","[  6.085221   -40.746437     1.8699323   18.375483    -0.3622578
  -0.81694436  -1.131759     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.2755221   0.7604556  -0.04554389  2.634568    0.2867988   2.0968175
 -2.9226131   1.        ]","[ 0.00061633  0.01181302  0.00455401  0.07474732  0.02557776 -0.01256632
  0.09875001  0.        ]",9.866667,296,0,296,0
297,"[ 0.2775619   0.7634649  -0.04477987  2.6477637   0.290243    2.0962448
 -2.905186    1.        ]","[  4.435755   -40.121475     1.2377069   18.244858    -0.31998226
  -1.725164    -0.8653797    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.27594396  0.7609273  -0.04538858  2.6379983   0.28774795  2.0965664
 -2.917944    1.        ]","[ 0.00814927  0.01095701  0.00359527  0.07721265  0.02259882 -0.00630028
  0.1055639   0.        ]",9.9,297,0,297,0
298,"[ 0.2772215  0.7638151 -0.0440648  2.6495488  0.2919677  2.0960708
 -2.902429   1.       ]","[ -2.0789614  -39.334225     1.2377069   17.084534    -0.42025724
  -1.725164    -1.2993797    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.2761127   0.76104623 -0.04536556  2.6388977   0.28793395  2.0965223
 -2.9167917   1.        ]","[ 0.01054612  0.01054612  0.00318438  0.07731537  0.02027046 -0.00527306
  0.10395459  0.        ]",9.933333,298,0,298,0
299,"[ 0.27677774  0.7641114  -0.04347973  2.6509225   0.29327178  2.0962875
 -2.9005656   1.        ]","[ 10.190092   -39.077408    -0.41872913  18.373909    -0.11971644
  -1.301254    -0.45198643   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.27664194  0.7616387  -0.04527352  2.64177     0.28854755  2.096388
 -2.9130275   1.        ]","[ 0.01345657  0.01335385  0.00222564  0.0726244   0.01544253 -0.00349255
  0.09491506  0.        ]",9.966666,299,0,299,0
300,"[ 0.276572    0.7652701  -0.04297795  2.6539757   0.29454103  2.0966444
 -2.8969219   1.        ]","[ 10.020953   -41.267773    -1.786849    20.88775      0.5638518
  -0.8955181    0.32531217   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.27690846  0.762469   -0.04498015  2.6443546   0.28955036  2.0962596
 -2.9093728   1.        ]","[ 0.0084232   0.01996229  0.00592363  0.0660502   0.02246186 -0.00301318
  0.09231278  0.        ]",10.0,300,0,300,0
301,"[ 0.27582368  0.7649547  -0.04223277  2.6551204   0.2961936   2.0972319
 -2.8950984   1.        ]","[  2.849927   -40.80624     -2.9615273   17.790869    -0.24036019
  -1.5463123   -0.7121615    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.277012    0.7631171  -0.04449503  2.646924    0.29080632  2.0961943
 -2.9059503   1.        ]","[ 0.00349255  0.0179421   0.01140213  0.06584476  0.03085082 -0.00184899
  0.08899143  0.        ]",10.033334,301,0,301,0
302,"[ 0.27540356  0.7639824  -0.04200454  2.656251    0.2968381   2.098553
 -2.8935544   1.        ]","[  1.8327246  -40.07933     -2.923225    17.081814    -0.69990265
  -1.4489611   -0.390546     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.277012    0.76336634 -0.04420549  2.648132    0.29151005  2.0961943
 -2.904378    1.        ]","[ 0.00154083  0.01458651  0.01311417  0.0625919   0.03287102 -0.00095874
  0.08258843  0.        ]",10.066667,302,0,302,0
303,"[ 0.27487808  0.76332986 -0.04183881  2.6581159   0.29772255  2.1005583
 -2.8902268   1.        ]","[ -0.21973576 -29.376392    -2.6306548   17.952154    -0.49162254
  -1.6391238   -1.0245211    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.2769468   0.76395506 -0.04359957  2.650621    0.29300758  2.096342
 -2.9009666   1.        ]","[-0.00116418  0.01414139  0.01506588  0.06180436  0.03694565  0.00263653
  0.08354717  0.        ]",10.1,303,0,303,0
304,"[ 0.27428368  0.7630937  -0.04150285  2.6602643   0.2985411   2.1040964
 -2.8869615   1.        ]","[ -0.8775037 -31.549255   -2.7795699  18.642916   -0.6530085  -2.0629146
  -0.6453125   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.27665728  0.7641525  -0.04308377  2.6523948   0.29420602  2.0969403
 -2.898522    1.        ]","[-0.00633452  0.01082004  0.01698336  0.06406424  0.0413627   0.01331961
  0.08673155  0.        ]",10.133333,304,0,304,0
305,"[ 0.27414113  0.76324254 -0.04144278  2.661096    0.29867652  2.1052532
 -2.8859007   1.        ]","[ -9.284438  -46.108067    7.586933   27.321325    7.5272393   1.1157982
   3.3931391   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.2760341   0.7641602  -0.04253154  2.6548376   0.2956959   2.098294
 -2.8950474   1.        ]","[-0.01352505  0.00089026  0.01355929  0.05588073  0.03482273  0.02961816
  0.07895892  0.        ]",10.166667,305,0,305,0
306,"[ 0.27389058  0.76356405 -0.04116133  2.6621268   0.2992455   2.1060045
 -2.8845584   1.        ]","[ -9.478293  -37.971893    7.710147   27.316072    7.7538257  -2.172458
   4.1722465   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.2758385   0.7641525  -0.04238964  2.655522    0.29606596  2.0987792
 -2.8941903   1.        ]","[-0.01379898 -0.00010272  0.01140213  0.05187457  0.03064537  0.03098778
  0.06995364  0.        ]",10.2,306,0,306,0
307,"[ 0.27270463  0.7636617  -0.04023173  2.6639159   0.30063835  2.1092033
 -2.8833082   1.        ]","[ -9.915122   -51.696606     0.21914493  28.14081      7.2979927
   2.308451     2.9714386    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.27534187  0.7640777  -0.0420886   2.6571538   0.29694033  2.100476
 -2.891594    1.        ]","[-0.01325113 -0.00147235  0.00856016  0.04454708  0.02400269  0.04095181
  0.0671459   0.        ]",10.233334,307,0,307,0
308,"[ 0.27250713  0.7634664  -0.0402762   2.663847    0.30069485  2.1095707
 -2.883066    1.        ]","[ 2.5099533e+00 -4.6014984e+01 -3.4296972e-01  1.7220028e+01
 -1.9252969e-01 -1.4620711e+00 -4.3522590e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.2747206   0.76391095 -0.04173003  2.6590137   0.29784346  2.1026926
 -2.889086    1.        ]","[-0.01424411 -0.0034583   0.00801231  0.04317745  0.0212292   0.05077887
  0.05903087  0.        ]",10.266666,308,0,308,0
309,"[ 0.2718537   0.7637048  -0.03993227  2.6659515   0.3009548   2.1137269
 -2.881412    1.        ]","[  2.2115536 -50.363194   -2.490118   18.439299   -0.337612   -1.8983829
  -1.2634485   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.27398622  0.76384956 -0.04121039  2.6607854   0.29888272  2.1052275
 -2.886716    1.        ]","[-0.01640127 -0.00198596  0.0115391   0.04002731  0.02304395  0.05749004
  0.05255939  0.        ]",10.3,309,0,309,0
310,"[ 0.27145907  0.763982   -0.03952597  2.6667676   0.30154425  2.1149642
 -2.8805673   1.        ]","[-10.175505  -53.915066    8.108393   28.063957    7.3934746  -1.0781645
   2.8447504   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.27372736  0.76383424 -0.0410359   2.6613781   0.29922596  2.1060865
 -2.8860238   1.        ]","[-0.01664095 -0.00102722  0.0117103   0.03954794  0.02318092  0.05687371
  0.05023102  0.        ]",10.333333,310,0,310,0
311,"[ 0.2706518   0.7642644  -0.03910912  2.6686642   0.30181077  2.1189575
 -2.879474    1.        ]","[-1.0835154e+01 -5.1979004e+01 -1.7538698e-01  2.7349062e+01
  2.4635188e-02  1.6263785e+00  3.7143583e+00  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.273062    0.7637153  -0.04061981  2.6630943   0.29989323  2.1088939
 -2.8842425   1.        ]","[-0.01510012 -0.0023626   0.00975858  0.03793863  0.01605886  0.06194132
  0.04102029  0.        ]",10.366667,311,0,311,0
312,"[ 0.28834164  0.76218283 -0.05620799  2.6753976   0.26243442  2.1423986
 -2.8916736   1.        ]","[-2.9315666e-15 -3.3824345e+01 -3.4914187e-01  2.3091900e+01
  4.4606847e-01 -1.2109129e+00  1.5238541e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.27065173  0.764141   -0.03909734  2.6686568   0.3017973   2.1189165
 -2.8794947   1.        ]","[-0.00013696  0.00078753  0.00030817  0.00143811  0.00054785  0.00112994
  0.00078753  0.        ]",10.4,312,0,312,0
313,"[ 0.30810112  0.7630566  -0.0740808   2.6825778   0.22181286  2.158108
 -2.9053993   1.        ]","[-1.1740699e-15 -4.8273499e+01 -5.1149505e-01  2.3349751e+01
  3.3384389e-01 -1.1884841e+00  1.5532423e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.28809118  0.76229835 -0.05624916  2.675343    0.26257533  2.142254
 -2.8916      1.        ]","[-0.00123266 -0.0009245  -0.00554698  0.00095874 -0.00780687  0.0042116
 -0.00270501  0.        ]",10.433333,313,0,313,0
314,"[ 0.30776492  0.76305866 -0.07383253  2.6823053   0.22270164  2.158332
 -2.903979    1.        ]","[-1.1740699e-15 -4.6464500e+01 -5.1149505e-01  2.2103476e+01
  3.3384389e-01 -1.1884841e+00  1.5532423e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.28838646  0.7621315  -0.05624724  2.6754541   0.26250055  2.1423614
 -2.8916593   1.        ]","[ 0.00523882 -0.00195172  0.00010272  0.00154083 -0.00065057  0.00082178
 -0.00065057  0.        ]",10.466666,314,0,314,0
315,"[ 0.30774727  0.76306653 -0.07383169  2.6823297   0.22273107  2.158384
 -2.9038353   1.        ]","[-1.1740699e-15 -4.6397499e+01 -5.1149505e-01  2.2017525e+01
  3.3384389e-01 -1.1884841e+00  1.5532423e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.28844783  0.7621315  -0.05623765  2.6754541   0.26249862  2.1423614
 -2.891663    1.        ]","[ 0.00558122 -0.00112994  0.00027393  0.00102722 -0.00051361  0.00054785
 -0.00054785  0.        ]",10.5,315,0,315,0
316,"[ 0.31425458  0.7646705  -0.08130109  2.687961    0.20486422  2.1664686
 -2.9123988   1.        ]","[-4.4807588e-16 -3.3608044e+01 -6.7806554e-01  2.1415874e+01
  2.1805768e-01 -1.1733330e+00  1.5566609e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.30784884  0.763119   -0.07386309  2.682361    0.2227321   2.1583762
 -2.9038467   1.        ]","[-2.2256419e-03 -2.0618427e-16 -5.1360962e-04  6.8481284e-05
 -1.4723476e-03  4.1088770e-04 -1.3696257e-04  0.0000000e+00]",10.533334,316,0,316,0
317,"[ 0.31392303  0.7646281  -0.08109261  2.687947    0.20545308  2.1663053
 -2.9119248   1.        ]","[-4.4807588e-16 -3.3608044e+01 -6.7806554e-01  2.1272625e+01
  2.1805768e-01 -1.1733330e+00  1.5566609e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.30770314  0.763119   -0.07386501  2.682361    0.22270142  2.158382
 -2.9038486   1.        ]","[-4.1088769e-03 -2.0618427e-16 -3.0816579e-04  3.4240642e-05
 -9.5873798e-04  2.3968449e-04 -6.8481284e-05  0.0000000e+00]",10.566667,317,0,317,0
318,"[ 0.31376788  0.7646244  -0.08102903  2.6880078   0.20564239  2.1660705
 -2.9118896   1.        ]","[-4.4807588e-16 -3.3608044e+01 -6.7806554e-01  2.1172350e+01
  2.1805768e-01 -1.1733330e+00  1.5566609e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3077012   0.763119   -0.07386501  2.682361    0.2226995   2.1583838
 -2.9038486   1.        ]","[-2.25988240e-03 -2.06184270e-16 -3.42406420e-05  0.00000000e+00
 -4.79368988e-04  1.02721926e-04 -3.42406420e-05  0.00000000e+00]",10.6,318,0,318,0
319,"[ 0.31364915  0.76461816 -0.08100198  2.6880553   0.20575757  2.1658943
 -2.9118514   1.        ]","[-4.4807588e-16 -3.3608044e+01 -6.7806554e-01  2.0943150e+01
  2.1805768e-01 -1.1733330e+00  1.5566609e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3077549   0.763119   -0.07385351  2.682361    0.2226995   2.1583838
 -2.9038486   1.        ]","[ 9.5873798e-04 -2.0618427e-16  2.0544385e-04  0.0000000e+00
 -5.5907658e-16  0.0000000e+00  0.0000000e+00  0.0000000e+00]",10.633333,319,0,319,0
320,"[ 0.3135765   0.7645699  -0.08102585  2.6881607   0.2056511   2.1658487
 -2.9117234   1.        ]","[ 4.9041183e-04 -3.3607658e+01 -6.7964876e-01  1.5702982e+01
  2.1682544e-01 -1.1731623e+00  1.5566720e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.30781052  0.763119   -0.07384008  2.682361    0.2226995   2.1583858
 -2.9038506   1.        ]","[ 1.9517166e-03 -2.0618427e-16  4.4512836e-04  0.0000000e+00
 -5.5907658e-16  3.4240642e-05 -3.4240642e-05  0.0000000e+00]",10.666667,320,0,320,0
321,"[ 0.3141429   0.7656658  -0.08524662  2.694016    0.19731252  2.1673434
 -2.9145203   1.        ]","[-9.4597444e-16 -3.3580254e+01 -7.4538279e-01  2.2017525e+01
  1.6823664e-01 -1.1686829e+00  1.5502480e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31357443  0.7645552  -0.08106897  2.688167    0.20570299  2.165839
 -2.911695    1.        ]","[-2.0544385e-04  6.8481284e-05 -6.8481284e-04  8.9025672e-04
 -1.4381070e-03  6.5057218e-04 -9.9297869e-04  0.0000000e+00]",10.7,321,0,321,0
322,"[ 0.31278455  0.7669384  -0.08524372  2.6968918   0.19697101  2.16646
 -2.9141397   1.        ]","[-6.5392060e-03 -3.3569107e+01 -7.8330475e-01  2.0084093e+01
 -9.0010107e-01 -1.1766587e+00 -4.4705182e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31359935  0.76468176 -0.08151957  2.6888843   0.20450649  2.1660748
 -2.9121418   1.        ]","[-1.1895246e-16  1.7462728e-03 -8.0465507e-03  1.2634797e-02
 -2.0955274e-02  4.0403958e-03 -7.4987006e-03  0.0000000e+00]",10.733334,322,0,322,0
323,"[ 0.31289428  0.7674009  -0.08544725  2.697732    0.19639665  2.1667016
 -2.9146397   1.        ]","[-6.5392060e-03 -3.3569107e+01 -3.2065204e-01  2.0399244e+01
  8.8323921e-02 -1.8176726e+00 -3.6305183e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3136569   0.7650154  -0.0827736   2.6905735   0.20200993  2.1665158
 -2.9129891   1.        ]","[ 0.00102722  0.00770414 -0.03043993  0.04276656 -0.06509146  0.0118815
 -0.02256458  0.        ]",10.766666,323,0,323,0
324,"[ 0.31246355  0.7678793  -0.08507767  2.6982617   0.197126    2.166338
 -2.9145606   1.        ]","[-6.5392060e-03 -3.8668587e+01  1.9140480e+00  1.6646093e+01
  2.3516738e+00 -1.5096726e+00  5.0494820e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31386396  0.76539505 -0.0843862   2.6928477   0.1989247   2.1670258
 -2.9139998   1.        ]","[ 0.00472521  0.01082004 -0.0444786   0.06245493 -0.08738212  0.01472348
 -0.02886486  0.        ]",10.8,324,0,324,0
325,"[ 0.31204748  0.76816356 -0.08494744  2.6987412   0.19752225  2.1660578
 -2.9141414   1.        ]","[-6.5392060e-03 -3.3569107e+01  1.6561979e+00  1.6560144e+01
  1.9505739e+00 -1.6356726e+00  5.6094819e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31390616  0.7654219  -0.08451659  2.6930797   0.19864093  2.1670718
 -2.9140995   1.        ]","[ 0.00517034  0.00931345 -0.03999307  0.0554356  -0.07580879  0.01307993
 -0.02502991  0.        ]",10.833333,325,0,325,0
326,"[ 0.311939    0.76845026 -0.08522031  2.6994958   0.19705983  2.165397
 -2.9141638   1.        ]","[ 2.1679372e-02 -3.3570114e+01 -7.7343696e-01  1.8551687e+01
  1.3236570e+00 -1.1804966e+00  1.5055852e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31413817  0.7656673  -0.08499979  2.6938217   0.19774163  2.1672254
 -2.914391    1.        ]","[ 0.00414312  0.0043828  -0.00862864  0.01325113 -0.01605886  0.00273925
 -0.00520458  0.        ]",10.866667,326,0,326,0
327,"[ 0.31184828  0.76911193 -0.08530468  2.7006125   0.19701223  2.1641154
 -2.9133503   1.        ]","[-1.2957305e-03 -3.3567707e+01 -7.7990079e-01  2.6928175e+01
  1.8061792e+00 -1.1805756e+00  1.5080544e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31401163  0.76588976 -0.08511292  2.6944084   0.19753455  2.167208
 -2.9143949   1.        ]","[-0.00047937  0.00701933 -0.0065742   0.01763393 -0.01160758  0.00099298
 -0.00239685  0.        ]",10.9,327,0,327,0
328,"[ 0.31185228  0.7693687  -0.08540205  2.7010164   0.19692504  2.1639194
 -2.9129343   1.        ]","[-5.8978692e-02 -4.0252544e+01 -7.9426700e-01  1.7876364e+01
  1.3634600e-01 -1.1858398e+00  1.4998374e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31359553  0.76664716 -0.08524907  2.695996    0.19707243  2.1670067
 -2.914458    1.        ]","[-0.00801231  0.01455227 -0.00273925  0.03030297 -0.00890257 -0.00369799
 -0.00112994  0.        ]",10.933333,328,0,328,0
329,"[ 0.31172085  0.76978815 -0.08535004  2.7015758   0.19710419  2.163341
 -2.9125092   1.        ]","[ 2.3218280e-02 -4.0431534e+01 -7.7001292e-01  1.8032187e+01
  1.4466621e-01 -1.1820940e+00  1.5062853e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31344405  0.7669022  -0.08524907  2.6964507   0.19705133  2.166911
 -2.9144714   1.        ]","[-0.00825199  0.01561373 -0.00167779  0.02996056 -0.00674541 -0.00472521
 -0.00133539  0.        ]",10.966666,329,0,329,0
330,"[ 0.311804    0.7700947  -0.08557635  2.7020624   0.19678272  2.1629088
 -2.9121492   1.        ]","[ 1.9616387e+00 -3.9730015e+01 -7.8133011e-01  1.6714809e+01
  1.4030100e-01 -1.1882751e+00  1.4883247e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31298003  0.76743525 -0.08524907  2.6975243   0.19705133  2.1665618
 -2.9144714   1.        ]","[-1.0991246e-02  1.4072904e-02  4.3615904e-17  2.7289793e-02
 -3.7664708e-04 -7.9438295e-03 -2.3968449e-04  0.0000000e+00]",11.0,330,0,330,0
331,"[ 0.31136343  0.77096057 -0.08518326  2.7033005   0.19742627  2.1619701
 -2.9110394   1.        ]","[ 1.7564358e+00 -3.9248322e+01 -7.7492338e-01  1.7006056e+01
  1.4166711e-01 -1.3800392e+00  1.4840395e-03  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3127691   0.7676903  -0.08524907  2.6980612   0.19705133  2.166232
 -2.91441     1.        ]","[-1.1299412e-02  1.3045684e-02  4.3615904e-17  2.6741942e-02
 -5.3528612e-16 -1.1436375e-02  1.0957005e-03  0.0000000e+00]",11.033334,331,0,331,0
332,"[ 0.31121242  0.7716081  -0.08510917  2.704079    0.19736707  2.1611898
 -2.9108157   1.        ]","[  0.24081859 -29.964497    -0.71406066  26.553713     0.16062368
  -3.6897018    2.9944327    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31218234  0.768649   -0.08524907  2.6996891   0.19705133  2.1648746
 -2.9136047   1.        ]","[-9.7585833e-03  1.6024621e-02  4.3615904e-17  2.7015867e-02
 -5.3528612e-16 -2.2256417e-02  1.3764738e-02  0.0000000e+00]",11.066667,332,0,332,0
333,"[ 0.31059915  0.77243465 -0.08453812  2.7049043   0.19842301  2.1602693
 -2.909901    1.        ]","[ -0.19278675 -39.674614    -0.8282857   18.013136     0.12810943
  -0.22688653  -0.71684396   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31203663  0.76892704 -0.08526248  2.7001436   0.19705133  2.1644545
 -2.9133077   1.        ]","[-8.7656043e-03  1.5065882e-02 -2.3968449e-04  2.4619022e-02
 -5.3528612e-16 -2.1468883e-02  1.4723476e-02  0.0000000e+00]",11.1,333,0,333,0
334,"[ 0.31061515  0.7730237  -0.08437973  2.7057939   0.19845513  2.1599407
 -2.909446    1.        ]","[ -0.5518778  -38.51863     -0.91014546  17.991865     0.09625916
  -0.11154709  -0.82245      0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.31187555  0.7696365  -0.08530659  2.7013535   0.19705133  2.163425
 -2.9124427   1.        ]","[-3.8349519e-03  1.4552273e-02 -9.9297869e-04  2.5201112e-02
 -5.3528612e-16 -2.1263439e-02  1.7839374e-02  0.0000000e+00]",11.133333,334,0,334,0
335,"[ 0.31054842  0.7732369  -0.08431758  2.7060409   0.19854464  2.1598144
 -2.9093106   1.        ]","[-3.8737482e-01 -3.8342388e+01 -8.6478585e-01  1.7280024e+01
  1.1189750e-01  1.1079737e-02 -9.5001096e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.31177968  0.769997   -0.08530659  2.7019672   0.19705133  2.1629705
 -2.9120324   1.        ]","[-3.7664706e-03  1.6058862e-02 -3.7664708e-04  2.7974606e-02
 -5.3528612e-16 -2.2016734e-02  1.9722611e-02  0.0000000e+00]",11.166667,335,0,335,0
336,"[ 0.31046614  0.77351975 -0.08423709  2.706291    0.19872358  2.1594977
 -2.9090765   1.        ]","[ 8.2710106e-03 -3.8544231e+01 -7.5360346e-01  2.6239868e+01
  1.6152500e-01 -5.2564412e-01 -5.1479918e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.3116052   0.77064705 -0.08530659  2.7028666   0.1970801   2.1622455
 -2.9115071   1.        ]","[-4.4855243e-03  1.6332787e-02  4.3615904e-17  2.4824467e-02
  5.1360962e-04 -1.9380204e-02  1.5100123e-02  0.0000000e+00]",11.2,336,0,336,0
