,action,observation.effort,observation.force_torque,observation.state,observation.qvel,timestamp,frame_index,episode_index,index,task_index,next.done
157,"[ 0.01796086  0.6932192  -0.00476999  2.3411243   0.3587916   2.200747
 -2.397713    0.        ]","[  9.5806675 -54.062893   -7.357571    6.709781   -5.462147   -2.2141688
  -3.2246      0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01590355  0.70585936 -0.00250422  2.3722322   0.36790994  2.2194939
 -2.3784468   0.        ]","[ 0.01612734 -0.07320649 -0.01924324 -0.20496449 -0.06313974 -0.12141732
 -0.11785629  0.        ]",5.233333,157,24,8933,0,False
158,"[ 0.01834229  0.69056755 -0.00592743  2.3354166   0.3565399   2.1964266
 -2.3997917   0.        ]","[ -1.5519122 -45.600143    3.4839058  23.759487    4.0809264   1.6081635
   0.6838728   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01689105  0.701591   -0.00369881  2.3606968   0.36376438  2.2125392
 -2.3852022   0.        ]","[ 0.01670943 -0.07200807 -0.01961989 -0.19332267 -0.06837856 -0.11662363
 -0.11337077  0.        ]",5.266667,158,24,8934,0,False
159,"[ 0.01883166  0.68729156 -0.00676967  2.328602    0.35446742  2.1914074
 -2.4030454   0.        ]","[ -1.5519122 -45.600143    3.4839058  23.759487    4.0809264   1.6081635
   0.6838728   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01689105  0.701591   -0.00369881  2.3606968   0.36376438  2.2125392
 -2.3852022   0.        ]","[ 0.01670943 -0.07200807 -0.01961989 -0.19332267 -0.06837856 -0.11662363
 -0.11337077  0.        ]",5.3,159,24,8935,0,False
160,"[ 0.01917174  0.6853954  -0.00717837  2.3232062   0.35200378  2.1857088
 -2.4087207   0.        ]","[  8.520915  -54.654354   -8.320579    6.789752   -4.8154325  -2.8590162
  -2.812602    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.0175008   0.6971521  -0.00436801  2.350095    0.36106455  2.2060158
 -2.3916755   0.        ]","[ 0.01191574 -0.0834102  -0.01277176 -0.19982839 -0.05142945 -0.12535499
 -0.12497835  0.        ]",5.3333335,160,24,8936,0,False
161,"[ 0.0195885   0.6834228  -0.00798084  2.3187604   0.3496649   2.1809123
 -2.4121773   0.        ]","[ -2.9021597 -45.73829    -8.901391   14.278202    1.8409026  -0.5549492
  -0.6109104   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01784403  0.694598   -0.0049049   2.3445957   0.35937336  2.2022097
 -2.39473     0.        ]","[ 0.01023795 -0.07796595 -0.01434683 -0.16935422 -0.04773146 -0.11316533
 -0.09765431  0.        ]",5.366667,161,24,8937,0,False
162,"[ 0.01965266  0.6798763  -0.0084143   2.3105521   0.34805143  2.175983
 -2.4167287   0.        ]","[  9.443546  -54.462223   -8.811076    4.8676386  -5.781891   -3.5881236
  -3.7219021   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01819301  0.691856   -0.00556835  2.3384848   0.35729098  2.1973317
 -2.398818    0.        ]","[ 0.01023795 -0.07909589 -0.01869539 -0.1776747  -0.05831181 -0.13377818
 -0.10939886  0.        ]",5.4,162,24,8938,0,False
163,"[ 0.01982252  0.6778061  -0.00872592  2.305986    0.3469751   2.1730444
 -2.4192867   0.        ]","[ -1.7574409  -46.076668     2.3322563   17.04872      2.2419574
   0.70341367  -0.24977429   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.0183886   0.6902971  -0.00599978  2.3347073   0.35597175  2.194394
 -2.4012647   0.        ]","[ 0.01037491 -0.08180089 -0.02078407 -0.19137095 -0.06444089 -0.14778261
 -0.12306087  0.        ]",5.4333334,163,24,8939,0,False
164,"[ 0.01972765  0.6740327  -0.00876013  2.2960665   0.34563565  2.1668088
 -2.4260533   0.        ]","[ -1.4177296  -47.06899      2.2632344   17.178751     2.7604034
   0.04863686   0.60221684   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01900027  0.6853481  -0.00724614  2.3230777   0.35193163  2.185407
 -2.408814    0.        ]","[ 0.00975858 -0.07906164 -0.01893508 -0.18082483 -0.06228373 -0.1417905
 -0.11895199  0.        ]",5.4666667,164,24,8940,0,False
165,"[ 0.02013396  0.6706329  -0.00925862  2.2891967   0.34382692  2.1624577
 -2.429665    0.        ]","[ -1.4177296  -47.06899      2.2632344   17.178751     2.7604034
   0.04863686   0.60221684   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01900027  0.6853481  -0.00724614  2.3230777   0.35193163  2.185407
 -2.408814    0.        ]","[ 0.00975858 -0.07906164 -0.01893508 -0.18082483 -0.06228373 -0.1417905
 -0.11895199  0.        ]",5.5,165,24,8941,0,False
166,"[ 0.0207152   0.66552854 -0.0100854   2.2778792   0.3400384   2.1548884
 -2.4373443   0.        ]","[ -1.0809935 -43.11365     2.488691   17.473722    2.8702595   0.7537913
   0.2909607   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01947005  0.68046427 -0.0079767   2.311993    0.3490094   2.177591
 -2.4159832   0.        ]","[ 0.00780687 -0.08245147 -0.01215543 -0.18387225 -0.04899836 -0.13189496
 -0.12155428  0.        ]",5.5333333,166,24,8942,0,False
167,"[ 0.02054165  0.6642017  -0.00991629  2.2746038   0.34008336  2.15271
 -2.439743    0.        ]","[  1.9852941 -55.101948   -8.012913    5.816108   -5.2651925  -3.7371502
  -3.372984    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01953716  0.67922753 -0.00811284  2.3088405   0.34838045  2.175434
 -2.4180179   0.        ]","[ 0.0065742  -0.08210906 -0.01075156 -0.19404173 -0.0457455  -0.13343579
 -0.12467018  0.        ]",5.5666666,167,24,8943,0,False
168,"[ 0.02027789  0.6605126  -0.00983589  2.2662523   0.34001905  2.1469
 -2.4444053   0.        ]","[ -1.9042652 -45.66482     2.5520406  20.177536    2.8127327   0.7556051
   0.3481193   0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.01972699  0.6758815  -0.00855769  2.3008332   0.34655312  2.17009
 -2.4228249   0.        ]","[ 0.00458825 -0.08183514 -0.01037491 -0.19928055 -0.04386226 -0.1339494
 -0.12217061  0.        ]",5.6,168,24,8944,0,False
169,"[ 0.02048365  0.65806395 -0.01016074  2.2614367   0.33903283  2.1438475
 -2.4465878   0.        ]","[ -2.024311   -46.27085      2.8261964   20.410078     2.5300264
   1.1174321    0.33009103   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.01984396  0.6738663  -0.00886257  2.29621     0.34533167  2.1669683
 -2.4257183   0.        ]","[ 0.00489641 -0.08556736 -0.01181302 -0.19493198 -0.04769722 -0.13333306
 -0.12107491  0.        ]",5.633333,169,24,8945,0,False
170,"[ 0.02064555  0.6525402  -0.01027133  2.2495732   0.33759534  2.1364036
 -2.4535644   0.        ]","[ -0.5651373  -44.755676    -7.406328    17.208046    -4.9894614
   0.12918134  -0.09854472   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02018335  0.6686795  -0.00942823  2.2848854   0.34257627  2.159471
 -2.4330757   0.        ]","[ 0.00606059 -0.09262094 -0.01010099 -0.20222524 -0.0492038  -0.13388091
 -0.13138135  0.        ]",5.6666665,170,24,8946,0,False
171,"[ 0.0207214   0.65057784 -0.01047159  2.245595    0.3372773   2.1337848
 -2.455079    0.        ]","[  2.2401607 -55.395603    1.5910217   5.3859916  -5.210277   -3.1472378
  -3.962906    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.02026389  0.66702086 -0.00953561  2.28111     0.34191665  2.1568768
 -2.435482    0.        ]","[ 0.00472521 -0.08139001 -0.00667693 -0.17469576 -0.03725382 -0.11977377
 -0.11518552  0.        ]",5.7,171,24,8947,0,False
172,"[ 0.02077815  0.64912516 -0.01061803  2.2422156   0.33723456  2.130357
 -2.456575    0.        ]","[ -0.1973282  -44.857765    -0.4711595   18.205788     2.483625
   0.9821739    0.64575374   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02038852  0.6633489  -0.0097216   2.2727537   0.34073356  2.151408
 -2.4402988   0.        ]","[ 0.00291045 -0.08180089 -0.00410888 -0.18219446 -0.02663922 -0.12285542
 -0.10898796  0.        ]",5.733333,172,24,8948,0,False
173,"[ 0.020988    0.6467298  -0.01074649  2.2373145   0.3363903   2.127209
 -2.4591634   0.        ]","[ -1.2123113  -47.22668     -0.92899     17.723024     2.9326022
   0.2634505   -0.18512195   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02042687  0.6616232  -0.00982706  2.2688112   0.3401794   2.1488252
 -2.4425077   0.        ]","[ 0.00249957 -0.08673155 -0.00482793 -0.19438413 -0.02811157 -0.12925842
 -0.11244627  0.        ]",5.766667,173,24,8949,0,False
174,"[ 0.02137896  0.6426589  -0.01095028  2.2286875   0.33490634  2.1221106
 -2.4636393   0.        ]","[ -2.6496809  -44.515266    -2.4920967   21.137398     3.1886828
   1.3793416    0.23926778   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02051316  0.65669334 -0.01013003  2.2584684   0.33894455  2.1418378
 -2.4480896   0.        ]","[ 0.00178051 -0.10077021 -0.00630028 -0.21780473 -0.0265365  -0.14360526
 -0.11559641  0.        ]",5.8,174,24,8950,0,False
175,"[ 0.02148338  0.63983953 -0.01096849  2.2225666   0.33429977  2.1185267
 -2.4668787   0.        ]","[  2.381008   -47.32668      1.6638792   13.645251     2.4733388
  -0.97210926  -0.24493976   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02054959  0.6553645  -0.01021823  2.255387    0.33858216  2.1397114
 -2.4497902   0.        ]","[ 0.0020202  -0.10487909 -0.0065742  -0.22434469 -0.0265365  -0.15274751
 -0.12155428  0.        ]",5.8333335,175,24,8951,0,False
176,"[ 0.02134313  0.63442737 -0.01093993  2.2109497   0.3340917   2.110274
 -2.47306     0.        ]","[ -0.7596477  -53.467182    -0.30360058   6.5832      -4.4184256
  -2.9326148   -3.1865861    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02074134  0.65130526 -0.01045024  2.2472415   0.33748344  2.1340013
 -2.4542332   0.        ]","[ 0.00441704 -0.11850686 -0.00701933 -0.24749136 -0.03088506 -0.16949119
 -0.13240856  0.        ]",5.866667,176,24,8952,0,False
177,"[ 0.02139767  0.62958795 -0.01118673  2.2008333   0.3336329   2.1036942
 -2.477297    0.        ]","[-1.24786168e-01 -4.78172264e+01  1.03261076e-01  1.64077721e+01
 -4.85261297e+00 -9.98979136e-02  1.25750955e-02  0.00000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02103471  0.64683366 -0.01066308  2.2373838   0.3361968   2.1276333
 -2.4594102   0.        ]","[ 0.00674541 -0.10703625 -0.00523882 -0.22694698 -0.0299948  -0.1505561
 -0.12128036  0.        ]",5.9,177,24,8953,0,False
178,"[ 0.02157426  0.62508094 -0.01151477  2.1919959   0.33283123  2.0984294
 -2.480723    0.        ]","[-9.7276509e-01 -4.5235943e+01 -6.8566561e-01  1.8510351e+01
 -4.6364999e+00 -7.7603250e-03  1.8538229e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02123221  0.6428549  -0.01072444  2.2287514   0.33536464  2.1220381
 -2.463972    0.        ]","[ 0.00564971 -0.10104413 -0.0021914  -0.21694872 -0.02300971 -0.14298892
 -0.11665787  0.        ]",5.9333334,178,24,8954,0,False
179,"[ 0.02130492  0.6240125  -0.0106907   2.1882334   0.33484825  2.0954857
 -2.4829729   0.        ]","[ -0.6844628  -43.92916     -1.2165046   22.842384     2.59687
   1.4014324    0.99731135   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02126289  0.6412212  -0.01075896  2.2252443   0.33510768  2.1195817
 -2.4658952   0.        ]","[ 0.00362951 -0.09320303 -0.00154083 -0.19602768 -0.01770241 -0.13357274
 -0.10737865  0.        ]",5.9666667,179,24,8955,0,False
180,"[ 0.02149496  0.62103844 -0.01080421  2.1825476   0.33436966  2.0922532
 -2.4851978   0.        ]","[  1.2140908 -53.212566    1.0118016   8.052292    2.5663834  -2.1199796
  -2.361722    0.       ]",[0. 0. 0. 0. 0. 0.],"[ 0.02130507  0.6357449  -0.01092578  2.213893    0.3343944   2.1121361
 -2.4712143   0.        ]","[ 0.00112994 -0.12203365 -0.00349255 -0.25129208 -0.01646975 -0.16990207
 -0.12374568  0.        ]",6.0,180,24,8956,0,False
181,"[ 0.0217533   0.6178542  -0.01108213  2.1766148   0.3337231   2.0888658
 -2.486978    0.        ]","[ -0.12353343 -46.18279     -0.35873988  16.26014     -4.39525
   0.10622476  -0.4257184    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02131466  0.6336338  -0.01102357  2.2094634   0.33412212  2.1093464
 -2.4731662   0.        ]","[ 0.00085602 -0.12775184 -0.00455401 -0.25992072 -0.01657247 -0.17151138
 -0.12152004  0.        ]",6.0333333,181,24,8957,0,False
182,"[ 0.02215423  0.61325675 -0.01147172  2.1680102   0.3331748   2.083763
 -2.48937     0.        ]","[-8.5075796e-03 -4.4179352e+01 -5.4575908e-01  1.7785355e+01
  3.8004297e-01 -1.9379828e-02  2.6842773e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02134342  0.6281421  -0.01105425  2.1977112   0.33409527  2.1017187
 -2.478564    0.        ]","[ 0.00051361 -0.0980652  -0.00054785 -0.20986089 -0.00047937 -0.13620928
 -0.09638741  0.        ]",6.0666666,182,24,8958,0,False
183,"[ 0.02240425  0.6091939  -0.01179212  2.1603262   0.33293545  2.079107
 -2.4914508   0.        ]","[ -0.6924128  -47.688515    -0.20243174   4.6166134    0.70999295
  -3.3245497   -3.0689776    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02144122  0.6254634  -0.01105425  2.192164    0.33407226  2.0982096
 -2.4809034   0.        ]","[ 2.1914011e-03 -1.0542694e-01 -9.3427251e-17 -2.1650359e-01
 -4.1088770e-04 -1.4137961e-01 -9.6661337e-02  0.0000000e+00]",6.1,183,24,8959,0,False
184,"[ 0.02317793  0.6036648  -0.01243829  2.1499538   0.33112016  2.0732718
 -2.4943886   0.        ]","[  0.4886066  -46.901207     0.102749    17.78962      0.5915678
   0.13471304  -0.14215802   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02171542  0.6206793  -0.01111753  2.1824615   0.33378845  2.092367
 -2.4843836   0.        ]","[ 0.0062318  -0.1192944  -0.00112994 -0.23828064 -0.0054785  -0.14836471
 -0.09173068  0.        ]",6.133333,184,24,8960,0,False
185,"[ 0.02328022  0.60120136 -0.01256197  2.145267    0.33103588  2.070317
 -2.4957404   0.        ]","[  0.4306555  -43.67739     -0.8346854   21.436876     0.16338824
   1.2110037    0.7574251    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02187457  0.6181808  -0.01121723  2.1776488   0.3336159   2.0894563
 -2.4859865   0.        ]","[ 0.0073275  -0.12152004 -0.00291045 -0.23619196 -0.00784111 -0.1461733
 -0.08409502  0.        ]",6.1666665,185,24,8961,0,False
186,"[ 0.02333374  0.5966254  -0.01227287  2.1354773   0.3317126   2.064322
 -2.4997401   0.        ]","[ -1.5419143  -54.140186    -0.43008232   4.7794824   -4.9316573
  -3.3364959   -4.053025     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02229449  0.6119912  -0.01164483  2.165632    0.332893    2.0824134
 -2.489647    0.        ]","[ 0.00873136 -0.12693006 -0.00849168 -0.24612173 -0.01424411 -0.14812502
 -0.07748657  0.        ]",6.2,186,24,8962,0,False
187,"[ 0.02412709  0.5887321  -0.01296867  2.1206539   0.33026436  2.0559492
 -2.5037892   0.        ]","[ -0.873664   -45.375656     2.4705582   15.86399      2.351481
   0.06248419   0.19636747   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02259554  0.6078399  -0.01196697  2.1578853   0.33229858  2.0776122
 -2.4922662   0.        ]","[ 0.00948466 -0.13031988 -0.01027219 -0.2426292  -0.01893508 -0.1476799
 -0.07868499  0.        ]",6.233333,187,24,8963,0,False
188,"[ 0.02420128  0.5859741  -0.01294169  2.1149988   0.33050826  2.0526829
 -2.5055788   0.        ]","[  0.30371404 -44.205467    -0.17586884  18.41102      0.5128182
   0.16632691  -0.2289657    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02293877  0.60228497 -0.01213954  2.1464725   0.33196113  2.070945
 -2.4960265   0.        ]","[ 0.00739598 -0.11607578 -0.00431432 -0.23643164 -0.00825199 -0.14165354
 -0.0797807   0.        ]",6.266667,188,24,8964,0,False
189,"[ 0.02441382  0.5813576  -0.01309924  2.106051    0.33060303  2.047174
 -2.5080676   0.        ]","[  0.9138626  -42.709282    -0.20845342  20.99183      2.123253
   1.4472969   -0.12116976   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02345073  0.5959995  -0.01241949  2.1341891   0.3312785   2.0637546
 -2.4998212   0.        ]","[ 0.00914225 -0.11224083 -0.00499913 -0.21934555 -0.01218967 -0.12840241
 -0.06776223  0.        ]",6.3,189,24,8965,0,False
190,"[ 0.02477583  0.5766113  -0.01349     2.0972037   0.3301711   2.0420327
 -2.5099914   0.        ]","[ -1.5691751  -55.23559     -0.45727345   5.0122166   -5.204303
  -3.512464    -3.7838979    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02361755  0.5937848  -0.01251728  2.1302276   0.33110017  2.061254
 -2.501146    0.        ]","[ 0.01006675 -0.12155428 -0.00609483 -0.23088466 -0.01352505 -0.13795555
 -0.07214504  0.        ]",6.3333335,190,24,8966,0,False
191,"[ 0.02512131  0.57168174 -0.01368675  2.0880017   0.33011675  2.036648
 -2.5124438   0.        ]","[  0.44786024 -54.14555      0.170791     6.1124387   -5.159811
  -3.388813    -2.9883657    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02380355  0.59102553 -0.01264384  2.1249008   0.33094293  2.0582168
 -2.502709    0.        ]","[ 0.00992979 -0.12980628 -0.00636876 -0.24533421 -0.01099125 -0.1450776
 -0.07529517  0.        ]",6.366667,191,24,8967,0,False
192,"[ 0.02618979  0.5597943  -0.01454653  2.0665886   0.3291371   2.024145
 -2.5168824   0.        ]","[  0.29323596 -54.735027     0.310755     4.263608     0.7567311
  -3.8737633   -2.811767     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02434044  0.5820997  -0.01315389  2.1077452   0.3304904   2.0480752
 -2.5073223   0.        ]","[ 0.00695085 -0.11593881 -0.00705357 -0.21688023 -0.00606059 -0.1322716
 -0.05927055  0.        ]",6.4,192,24,8968,0,False
193,"[ 0.02652863  0.5572917  -0.0146739   2.062543    0.328733    2.0220234
 -2.517707    0.        ]","[ -0.15436068 -44.496803    -0.4362718   19.67196      0.46518707
   0.8735804   -0.21315794   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.0247086   0.57730216 -0.01343767  2.098639    0.33015868  2.0426986
 -2.5095887   0.        ]","[ 0.0087656  -0.12230758 -0.00722478 -0.22660457 -0.00787535 -0.13751042
 -0.05930479  0.        ]",6.4333334,193,24,8969,0,False
194,"[ 0.02689726  0.55436903 -0.01493947  2.0579567   0.3279136   2.0197814
 -2.5187557   0.        ]","[ -0.5889284  -43.3913      -0.4362718   19.27086      0.46518707
   0.3275804   -0.26915795   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02494636  0.5746733  -0.01360833  2.093807    0.32991517  2.0397975
 -2.5108044   0.        ]","[ 0.01023795 -0.12360872 -0.00763566 -0.22629641 -0.00989555 -0.1377501
 -0.05766124  0.        ]",6.4666667,194,24,8970,0,False
195,"[ 0.02732263  0.5490634  -0.01534677  2.0486894   0.3274152   2.0143301
 -2.520739    0.        ]","[-8.1466854e-01 -4.5167263e+01 -1.4213600e-02  1.5649753e+01
  1.8793846e+00 -3.8270429e-01  5.9596342e-01  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02541231  0.569406   -0.01392279  2.0842216   0.32955083  2.0341773
 -2.5130517   0.        ]","[ 0.01256632 -0.14100297 -0.00866288 -0.25745538 -0.01085428 -0.15216541
 -0.0618386   0.        ]",6.5,195,24,8971,0,False
196,"[ 0.02710787  0.54367846 -0.01468389  2.0392709   0.32827678  2.009838
 -2.5258744   0.        ]","[ 10.368414   -44.73978     -0.40884948  15.405876    -5.1006737
   0.70400167  -0.14199418   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02608151  0.56229025 -0.01436381  2.0717006   0.32892957  2.0270884
 -2.5157917   0.        ]","[ 0.01116245 -0.11758237 -0.00708781 -0.20660804 -0.01047764 -0.11682907
 -0.04393074  0.        ]",6.5333333,196,24,8972,0,False
197,"[ 0.02747888  0.53920263 -0.01496055  2.0317225   0.32777885  2.005703
 -2.5276916   0.        ]","[ -1.7220123  -42.83609     -0.05500432  19.115215     2.1985521
   0.48360568   0.6399043    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02637488  0.559299   -0.01457857  2.0662088   0.32854992  2.0241835
 -2.5169978   0.        ]","[ 0.0115391  -0.11573337 -0.00760142 -0.202191   -0.01369626 -0.11319956
 -0.04516341  0.        ]",6.5666666,197,24,8973,0,False
198,"[ 0.02767897  0.536597   -0.01497906  2.0272522   0.32793185  2.002923
 -2.5289154   0.        ]","[ -0.52666515 -55.791695    -0.30640292   5.3011594   -4.5096045
  -3.5367262   -3.6597884    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02675454  0.55389744 -0.01479141  2.0567365   0.32817793  2.0190485
 -2.5197399   0.        ]","[ 0.00979282 -0.12795728 -0.00595787 -0.22475559 -0.01034067 -0.12264998
 -0.06214677  0.        ]",6.6,198,24,8974,0,False
199,"[ 0.02794847  0.53039455 -0.01536226  2.0164347   0.32803482  1.9962975
 -2.5313303   0.        ]","[ -0.50153327 -53.365322    -0.10333781   7.231112     0.63762337
  -3.1759396   -3.5242257    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02690986  0.55014306 -0.01481825  2.050543    0.32814917  2.0156872
 -2.5217762   0.        ]","[ 0.0062318  -0.1258686  -0.00198596 -0.21821561 -0.00308166 -0.11443223
 -0.06793343  0.        ]",6.633333,199,24,8975,0,False
200,"[ 0.0278994   0.5285482  -0.01539475  2.0131068   0.32810527  1.9941328
 -2.5326972   0.        ]","[ -1.688817   -53.636536    -0.64290774   5.036163     0.5736839
  -2.9518347   -3.383273     0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02714762  0.54563695 -0.01484702  2.0428808   0.3280993   2.0114496
 -2.5241826   0.        ]","[ 0.00561547 -0.11426102 -0.00068481 -0.19352812 -0.0010957  -0.10559814
 -0.06077714  0.        ]",6.6666665,200,24,8976,0,False
201,"[ 0.02749761  0.52484125 -0.01487606  2.0050864   0.32912576  1.9891909
 -2.5374684   0.        ]","[ 1.0265775e+00 -4.0242855e+01 -1.6009733e-01  2.0815405e+01
  4.5011440e-01 -2.9587643e-02 -4.5839202e-02  0.0000000e+00]",[0. 0. 0. 0. 0. 0.],"[ 0.02727801  0.54324585 -0.01487578  2.0387697   0.32808015  2.0091295
 -2.5253887   0.        ]","[ 0.00626604 -0.11566489 -0.00099298 -0.19784243 -0.00116418 -0.1105288
 -0.05899663  0.        ]",6.7,201,24,8977,0,False
202,"[ 0.02661873  0.5169522  -0.01441133  1.9879589   0.33195108  1.977671
 -2.5450704   0.        ]","[ -0.37159362 -40.761047    -1.0588012   21.303358     0.25151536
   1.270327     0.2183168    0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02760974  0.5336316  -0.01508287  2.0216985   0.3280629   1.9990972
 -2.5307462   0.        ]","[ 3.1501390e-03 -1.1518552e-01 -2.4310856e-03 -2.0506720e-01
 -6.8481284e-05 -1.2241030e-01 -6.5228425e-02  0.0000000e+00]",6.733333,202,24,8978,0,False
203,"[ 0.02645468  0.514386   -0.01433132  1.9825689   0.3329796   1.9742538
 -2.547204    0.        ]","[ -0.24402098 -40.913155    -0.55509603  16.619574     0.50984544
  -0.16458054   0.21441017   0.        ]",[0. 0. 0. 0. 0. 0.],"[ 0.02761165  0.52894723 -0.01506369  2.0129623   0.3284502   1.9938222
 -2.534604    0.        ]","[ 1.7120321e-04 -1.1319956e-01  2.3968449e-04 -2.0910761e-01
  7.0878132e-03 -1.2740943e-01 -8.7929972e-02  0.0000000e+00]",6.766667,203,24,8979,0,False
